tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; Continuità e Accoglienza,Lazio,Roma,Segni - Pantano,RMEE8AZ021,Primaria,Primaria,Azioni di Sistema e Governance,Riconoscimento titoli Esame di Stato italiano per accesso università uruguaiane,Orientamento | Continuità e Accoglienza
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Segni - Pantano,RMEE8AZ021,Primaria,Primaria,Metodologie Didattiche Innovative,Approccio Pluralistico alle Metodologie Didattiche,Inclusione e BES | Valutazione e Autovalutazione
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Segni - Pantano,RMEE8AZ021,Primaria,Primaria,Metodologie Didattiche Innovative,Attivazione della Riflessione Metacognitiva,Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Imprenditorialità; Orientamento,Lazio,Roma,Segni - Pantano,RMEE8AZ021,Primaria,Primaria,Progetti e Attività Esemplari,Simulazione d'impresa: Laboratorio di architettura/e-commerce,PCTO/Alternanza | Imprenditorialità | Orientamento
Valutazione e Autovalutazione; Inclusione e BES,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Buone Pratiche per l'Inclusione,Griglie di Valutazione Differenziate per Livello,Valutazione e Autovalutazione | Inclusione e BES
Valutazione e Autovalutazione; Inclusione e BES,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Buone Pratiche per l'Inclusione,Obiettivi di Apprendimento Graduati per Livello,Valutazione e Autovalutazione | Inclusione e BES
Sport e Benessere,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Percorsi Motori Strutturati e Schemi Motori di Base,Sport e Benessere
Cittadinanza e Legalità; Sostenibilità e Ambiente; Inclusione e BES,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Apprendimento Regole di Convivenza e Rispetto Ambiente,Educazione Civica | Sostenibilità e Ambiente | Inclusione e BES
Geografia,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Orientamento spaziale con mappe e indicatori topologici,Geografia
Cittadinanza e Legalità; Sport e Benessere,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Obiettivi di Apprendimento in Educazione Civica (Classe Seconda),Educazione Civica | Cittadinanza e Legalità | Sport e Benessere
Orientamento; STEM e Ricerca; Cittadinanza e Legalità,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Orientamento Spaziale e Caratterizzazione degli Ambienti,Orientamento | Scienze e Ricerca | Educazione Civica
Matematica e Logica; Lettura e Scrittura; STEM e Ricerca,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Sviluppo Autonomia e Risoluzione Problemi,Matematica e Logica | Lettura e Scrittura | Scienze e Ricerca
Cittadinanza e Legalità; Sostenibilità e Ambiente,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Progetti e Attività Esemplari,Riconoscimento valori Costituzione e rispetto ambienti,Educazione Civica | Cittadinanza e Legalità | Sostenibilità e Ambiente
STEM e Ricerca; Geografia,Lazio,Roma,Via Coni Zugna,RMEE8DM01Q,Primaria,Primaria,Metodologie Didattiche Innovative,Orientamento nello spazio e acquisizione del concetto di regione geografica,Scienze e Ricerca | Geografia
Inclusione e BES; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Roma,Via Orbassano 69,RMEE8G2021,Primaria,Primaria,Progetti e Attività Esemplari,Educazione sessuale ed affettività,Inclusione e BES | Educazione Civica | Prevenzione Disagio
Orientamento; Cittadinanza e Legalità; Prevenzione Disagio,Lazio,Roma,Marta Russo,RMIC8B1001,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,"Ora di Approfondimento: Orientamento, Legalità, Sociale",Orientamento | Cittadinanza e Legalità | Educazione Civica | Prevenzione Disagio
Cittadinanza e Legalità; Competenze Artistiche; Digitalizzazione; STEM e Ricerca; Orientamento,Lazio,Roma,Marta Russo,RMIC8B1001,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetti per lo Sviluppo di Competenze Trasversali e Chiave,Cittadinanza e Legalità | Competenze Artistiche | Digitalizzazione | Scienze e Ricerca | Orientamento
Formazione Docenti; Orientamento,Lazio,Roma,Marta Russo,RMIC8B1001,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Partnership e Collaborazioni Strategiche,Convenzioni con Università per TFA,Formazione Docenti | Orientamento
Lingue Straniere; Orientamento,Lazio,Roma,Ic Giuseppe Impastato,RMIC8CR006,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Partnership e Collaborazioni Strategiche,Collaborazioni per certificazioni linguistiche internazionali,Lingue Straniere | Orientamento
Lingue Straniere; Orientamento; Intercultura e Lingue,Lazio,Roma,Ic Giuseppe Impastato,RMIC8CR006,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Potenziamento Linguistico con Certificazioni Internazionali,Lingue Straniere | Orientamento | Intercultura
Arte e Creatività; Inclusione e BES; Sport e Benessere; Prevenzione Disagio,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Laboratorio teatrale per la socializzazione,Arte e Creatività | Inclusione e BES | Sport e Benessere | Prevenzione Disagio
Orientamento; Inclusione e BES; Prevenzione Disagio; PCTO/Alternanza,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,"Sportello di Ascolto, Dialogo e Orientamento",Orientamento | Inclusione e BES | Prevenzione Disagio | PCTO/Alternanza
Orientamento; Continuità e Accoglienza; PCTO/Alternanza,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto 'Il Mio Futuro': Orientamento nella Scuola Superiore,Orientamento | Continuità e Accoglienza | PCTO/Alternanza
Orientamento; Imprenditorialità; Prevenzione Disagio,Lazio,Roma,Mahatma Gandhi,RMIC8ES00L,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con il Cenacolo per progetti giovanili,Orientamento | Imprenditorialità | Prevenzione Disagio
Digitalizzazione; Orientamento; Prevenzione Disagio; STEM e Ricerca; Matematica e Logica,Lazio,Roma,Ic Via Casale Del Finocchio,RMIC8FA00B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,"Progetti PNRR per competenze, linguaggi e contrasto dispersione",Digitalizzazione | Orientamento | Prevenzione Disagio | Scienze e Ricerca | Matematica e Logica
Continuità e Accoglienza; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Azioni di Sistema e Governance,Corsi di riallineamento competenze in ingresso e lavoro di rete con scuole secondarie di primo grado,Continuità e Accoglienza | Orientamento | Valutazione e Autovalutazione
Inclusione e BES; Prevenzione Disagio; Rapporti con Famiglie; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Buone Pratiche per l'Inclusione,Prevenzione e contrasto alla dispersione scolastica e riduzione dei divari territoriali,Inclusione e BES | Prevenzione Disagio | Rapporti con Famiglie | Orientamento
Orientamento; Inclusione e BES; Rapporti con Famiglie; Prevenzione Disagio,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,"Mentoring, Coaching e Sostegno alle Famiglie",Orientamento | Inclusione e BES | Rapporti con Famiglie | Prevenzione Disagio
Orientamento; Matematica e Logica; Imprenditorialità; Lingue Straniere,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con Università per Indirizzo Economico,Orientamento | Matematica e Logica | Imprenditorialità | Lingue Straniere
Digitalizzazione; STEM e Ricerca; Arte e Creatività; Imprenditorialità,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Corso Sperimentale di Videogiochi e Animazione,Digitalizzazione | Scienze e Ricerca | Arte e Creatività | Imprenditorialità
Orientamento; PCTO/Alternanza,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Metodologie Didattiche Innovative,Utilizzo strumenti comunicazione e team working,Orientamento | PCTO/Alternanza
Cittadinanza e Legalità; Sostenibilità e Ambiente; STEM e Ricerca,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Educazione Ambientale e Sostenibilità (Agenda 2030),Educazione Civica | Sostenibilità e Ambiente | Scienze e Ricerca
Cittadinanza e Legalità; Arte e Creatività; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Tutela del Patrimonio Culturale e Paesaggistico,Educazione Civica | Arte e Creatività | Orientamento
Digitalizzazione; Cittadinanza e Legalità; Orientamento; Prevenzione Disagio,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Cittadinanza Digitale e Alfabetizzazione Informatica,Digitalizzazione | Educazione Civica | Orientamento | Prevenzione Disagio
Lingue Straniere; PCTO/Alternanza; Formazione Docenti; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Certificazioni Cambridge English e Corsi di Lingua,Lingue Straniere | PCTO/Alternanza | Formazione Docenti | Orientamento
Orientamento; STEM e Ricerca; Sostenibilità e Ambiente,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Moduli di Orientamento con Atenei del Lazio,Orientamento | Scienze e Ricerca | Sostenibilità e Ambiente
Orientamento; Digitalizzazione; STEM e Ricerca,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Modulo UNIMARCONI CRIMINAL MINDS,Orientamento | Digitalizzazione | Scienze e Ricerca
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Modulo di orientamento formativo - Visite culturali ed aziendali,Orientamento | PCTO/Alternanza | Cittadinanza e Legalità
Sostenibilità e Ambiente; STEM e Ricerca,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Percorsi formativi su Cambiamenti Climatici e Ambiente Marino,Sostenibilità e Ambiente | Scienze e Ricerca
Orientamento; Imprenditorialità; PCTO/Alternanza,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,"Percorso 'Che Impresa ragazzi' e 'Pronti, lavoro... VIA!'",Orientamento | Imprenditorialità | PCTO/Alternanza
Orientamento; Imprenditorialità; PCTO/Alternanza,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Percorsi su Imprenditorialità e Soft Skills 'Dalle idee di oggi alle azioni di domani',Orientamento | Imprenditorialità | PCTO/Alternanza
Matematica e Logica; STEM e Ricerca; Orientamento,Lazio,Roma,Pacinotti - Archimede,RMIS09400V,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Olimpiadi della Matematica e della Fisica,Matematica e Logica | Scienze e Ricerca | Orientamento
Cittadinanza e Legalità; Inclusione e BES,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Il Libretto dei Diritti e Doveri,Cittadinanza e Legalità | Educazione Civica | Inclusione e BES
Cittadinanza e Legalità; Inclusione e BES; Lettura e Scrittura,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Studio e Applicazione della Costituzione Italiana,Cittadinanza e Legalità | Educazione Civica | Inclusione e BES | Lettura e Scrittura
Arte e Creatività; Cittadinanza e Legalità,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Educazione alla Tutela del Patrimonio Artistico e Culturale,Arte e Creatività | Cittadinanza e Legalità
Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione; Intercultura e Lingue,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Programmazione Educazione Civica Scuola dell'Infanzia,Educazione Civica | Cittadinanza e Legalità | Sostenibilità e Ambiente | Digitalizzazione | Intercultura
Continuità e Accoglienza; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Curricolo Verticale,Continuità e Accoglienza | Valutazione e Autovalutazione | Orientamento
Digitalizzazione; Matematica e Logica; STEM e Ricerca,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Attività di Coding e Pensiero Computazionale,Digitalizzazione | Matematica e Logica | Scienze e Ricerca
Cittadinanza e Legalità; Inclusione e BES; Intercultura e Lingue,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Educazione Civica: Costituzione e Diritti Umani,Educazione Civica | Cittadinanza e Legalità | Inclusione e BES | Intercultura
Orientamento; Cittadinanza e Legalità; Digitalizzazione; Sport e Benessere; Valutazione e Autovalutazione,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Moduli di orientamento formativo per la scelta del percorso,Orientamento | Cittadinanza e Legalità | Educazione Civica | Digitalizzazione | Sport e Benessere | Valutazione e Autovalutazione
Sostenibilità e Ambiente; Cittadinanza e Legalità; STEM e Ricerca; Arte e Creatività,Lazio,Roma,Sms Via Copenaghen,RMMM8DL01V,I Grado,I Grado,Progetti e Attività Esemplari,Progetto 'Tirreno' per la Transizione Ecologica e Culturale,Sostenibilità e Ambiente | Educazione Civica | Scienze e Ricerca | Arte e Creatività
Orientamento; Valutazione e Autovalutazione; Formazione Docenti,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Autovalutazione Formativa e Orientativa degli Allievi,Orientamento | Valutazione e Autovalutazione | Formazione Docenti
Sport e Benessere; Orientamento; Prevenzione Disagio,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Progetto Scuola Attiva Kids e Junior,Sport e Benessere | Orientamento | Prevenzione Disagio
STEM e Ricerca; Lingue Straniere; Orientamento; Intercultura e Lingue; Formazione Docenti,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,"Progetto ""Scuola di oggi, mondo di domani""",Scienze e Ricerca | Lingue Straniere | Orientamento | Intercultura | Formazione Docenti
Inclusione e BES; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Didattica per Competenze per una Scuola Inclusiva,Inclusione e BES | Valutazione e Autovalutazione | Orientamento
Cittadinanza e Legalità; Intercultura e Lingue,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Partecipazione a Feste Cittadine (Uva e Camelie),Cittadinanza e Legalità | Educazione Civica | Intercultura
Digitalizzazione; Cittadinanza e Legalità; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Utilizzo Consapevole degli Strumenti di Comunicazione Digitale,Digitalizzazione | Educazione Civica | Orientamento | Valutazione e Autovalutazione
Cittadinanza e Legalità; Storia; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Educazione alla Costituzione e Cittadinanza Attiva,Educazione Civica | Cittadinanza e Legalità | Storia | Orientamento
Matematica e Logica; Orientamento; STEM e Ricerca,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Progetto Giochi Matematici (Università Bocconi),Matematica e Logica | Orientamento | Scienze e Ricerca
Lettura e Scrittura; Lingue Straniere; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Corso di potenziamento italiano attraverso il latino (Nomen),Lettura e Scrittura | Lingue Straniere | Orientamento
Lingue Straniere; Intercultura e Lingue; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Corso di alfabetizzazione alla lingua e cultura greca (Alpha Beta),Lingue Straniere | Intercultura | Orientamento
Matematica e Logica; STEM e Ricerca; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Giochi matematici Bocconi e Giochi del Mediterraneo,Matematica e Logica | Scienze e Ricerca | Orientamento
Cittadinanza e Legalità; STEM e Ricerca,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Concorso Martiri di Pratolungo,Cittadinanza e Legalità | Educazione Civica | Scienze e Ricerca
Orientamento; Arte e Creatività; STEM e Ricerca; Lettura e Scrittura; Matematica e Logica; Lingue Straniere; Intercultura e Lingue,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Viaggi d'istruzione,Orientamento | Arte e Creatività | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Lingue Straniere | Intercultura
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Test d'ingresso per calibrare l'azione didattica nella Scuola Secondaria di Primo Grado,Valutazione e Autovalutazione | Orientamento
Cittadinanza e Legalità; Digitalizzazione; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Valutazione delle competenze chiave europee con descrittori specifici,Cittadinanza e Legalità | Educazione Civica | Digitalizzazione | Valutazione e Autovalutazione
Matematica e Logica; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Obiettivi di Apprendimento per Classi Prime - Geografia,Matematica e Logica | Orientamento
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Buone Pratiche per l'Inclusione,Obiettivi di apprendimento chiari per ogni livello,Inclusione e BES | Valutazione e Autovalutazione
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Azioni di Sistema e Governance,Criteri per la valutazione degli apprendimenti e competenze disciplinari nella Scuola Secondaria di Primo Grado,Valutazione e Autovalutazione | Orientamento
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Metodologie Didattiche Innovative,Colloquio Pluridisciplinare Flessibile,Orientamento | Valutazione e Autovalutazione
Digitalizzazione; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Metodologie Didattiche Innovative,Flipped Classroom,Digitalizzazione | Valutazione e Autovalutazione | Orientamento
Digitalizzazione; Orientamento; PCTO/Alternanza; Rapporti con Famiglie,Lazio,Roma,Andrea Velletrano,RMMM8F9013,I Grado,I Grado,Progetti e Attività Esemplari,Creazione Sezione Sito Web Istituto per Sponsorizzazione Attività,Digitalizzazione | Orientamento | PCTO/Alternanza | Rapporti con Famiglie
Digitalizzazione; STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Metodologie Didattiche Innovative,Curvatura Robotica per il Liceo Scientifico,Digitalizzazione | Scienze e Ricerca | Orientamento
Orientamento; Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Azioni di Sistema e Governance,Docente Orientatore e Docente Tutor,Orientamento | Rapporti con Famiglie | Valutazione e Autovalutazione
Orientamento; Formazione Docenti; Valutazione e Autovalutazione,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Azioni di Sistema e Governance,Programmazione Didattica Orientativa Verticale,Orientamento | Formazione Docenti | Valutazione e Autovalutazione
STEM e Ricerca; Orientamento; Sport e Benessere; Salute e Benessere,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Percorso di potenziamento 'Biologia con curvatura Biomedica',Scienze e Ricerca | Orientamento | Sport e Benessere | Salute
Orientamento; STEM e Ricerca; Digitalizzazione; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Coding Girls: contrasto gender gap STEM,Orientamento | Scienze e Ricerca | Digitalizzazione | PCTO/Alternanza
Orientamento; Digitalizzazione; STEM e Ricerca; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Programmiamo con le IA: competenze digitali e IA,Orientamento | Digitalizzazione | Scienze e Ricerca | PCTO/Alternanza
Orientamento; STEM e Ricerca; Digitalizzazione; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Percorso Curvatura Robotica: Liceo Scientifico,Orientamento | Scienze e Ricerca | Digitalizzazione | PCTO/Alternanza
Orientamento; Valutazione e Autovalutazione; Lettura e Scrittura; Prevenzione Disagio; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Modulo di orientamento formativo per classi I-V,Orientamento | Valutazione e Autovalutazione | Lettura e Scrittura | Prevenzione Disagio | PCTO/Alternanza
PCTO/Alternanza; STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Partnership e Collaborazioni Strategiche,PCTO: Introduzione all'Ingegneria Aeronautica,PCTO/Alternanza | Scienze e Ricerca | Orientamento
STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,International Cosmic Day (IFN),Scienze e Ricerca | Orientamento
STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,IPPOG.International Masterclass (IFN),Scienze e Ricerca | Orientamento
STEM e Ricerca; Orientamento; Lingue Straniere,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,INSPYRE (IFN),Scienze e Ricerca | Orientamento | Lingue Straniere
Orientamento; STEM e Ricerca; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,STUDENTI IN STAFF (IFN),Orientamento | Scienze e Ricerca | PCTO/Alternanza
Orientamento; Cittadinanza e Legalità; Lingue Straniere; STEM e Ricerca; Intercultura e Lingue,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,ITALIAN Model United Nations e MUNER,Orientamento | Cittadinanza e Legalità | Educazione Civica | Lingue Straniere | Scienze e Ricerca | Intercultura
PCTO/Alternanza; STEM e Ricerca; Orientamento,Lazio,Roma,Marco Tullio Cicerone,RMPC29000G,II Grado,Liceo,Esperienze Territoriali Significative,PCTO con enti di ricerca e istituzioni locali,PCTO/Alternanza | Scienze e Ricerca | Orientamento
Orientamento; Continuità e Accoglienza,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Orientamento personalizzato per neo-iscritti,Orientamento | Continuità e Accoglienza
Orientamento; Continuità e Accoglienza,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Tirocinio attivo per scelta indirizzo liceale,Orientamento | Continuità e Accoglienza
Orientamento; PCTO/Alternanza; STEM e Ricerca,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Orientamento in itinere con Atenei e Istituti,Orientamento | PCTO/Alternanza | Scienze e Ricerca
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Buone Pratiche per l'Inclusione,Didattica Metacognitiva per BES,Inclusione e BES | Valutazione e Autovalutazione
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Buone Pratiche per l'Inclusione,Didattica Valutativa/Autovalutativa per BES,Inclusione e BES | Valutazione e Autovalutazione
Valutazione e Autovalutazione; Cittadinanza e Legalità; Orientamento,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Funzionamento e Delibere del Consiglio d'Istituto,Valutazione e Autovalutazione | Cittadinanza e Legalità | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza; Intercultura e Lingue; Formazione Docenti; Rapporti con Famiglie,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Corsi per Adulti e Riqualificazione Professionale (II Livello),Orientamento | Inclusione e BES | PCTO/Alternanza | Intercultura | Formazione Docenti | Rapporti con Famiglie
Lingue Straniere; Orientamento; PCTO/Alternanza,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Sviluppo competenze linguistiche e professionali integrate,Lingue Straniere | Orientamento | PCTO/Alternanza
Intercultura e Lingue; Cittadinanza e Legalità; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Valorizzazione e promozione tradizioni enogastronomiche e tendenze di filiera,Intercultura | Educazione Civica | Orientamento
Cittadinanza e Legalità; Sostenibilità e Ambiente; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,"Applicazione normative sicurezza, trasparenza e tracciabilità prodotti",Educazione Civica | Sostenibilità e Ambiente | Orientamento
Imprenditorialità; Orientamento; Matematica e Logica,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,"Pianificazione, compensazione e monitoraggio produzione beni/servizi",Imprenditorialità | Orientamento | Matematica e Logica
