tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Azioni di Sistema e Governance,Docente Orientatore e Docente Tutor,Orientamento | Rapporti con Famiglie | Valutazione e Autovalutazione
Orientamento; Formazione Docenti; Valutazione e Autovalutazione,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Azioni di Sistema e Governance,Programmazione Didattica Orientativa Verticale,Orientamento | Formazione Docenti | Valutazione e Autovalutazione
STEM e Ricerca; Orientamento; Sport e Benessere,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Percorso di potenziamento 'Biologia con curvatura Biomedica',STEM e Ricerca | Orientamento | Sport e Benessere
Orientamento; STEM e Ricerca; Digitalizzazione; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Coding Girls: contrasto gender gap STEM,Orientamento | STEM e Ricerca | Digitalizzazione | PCTO/Alternanza
Orientamento; Digitalizzazione; STEM e Ricerca; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Programmiamo con le IA: competenze digitali e IA,Orientamento | Digitalizzazione | STEM e Ricerca | PCTO/Alternanza
Orientamento; STEM e Ricerca; Digitalizzazione; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Percorso Curvatura Robotica: Liceo Scientifico,Orientamento | STEM e Ricerca | Digitalizzazione | PCTO/Alternanza
Orientamento; Valutazione e Autovalutazione; Lettura e Scrittura; Prevenzione Disagio; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,Modulo di orientamento formativo per classi I-V,Orientamento | Valutazione e Autovalutazione | Lettura e Scrittura | Prevenzione Disagio | PCTO/Alternanza
PCTO/Alternanza; STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Partnership e Collaborazioni Strategiche,PCTO: Introduzione all'Ingegneria Aeronautica,PCTO/Alternanza | STEM e Ricerca | Orientamento
STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,International Cosmic Day (IFN),STEM e Ricerca | Orientamento
STEM e Ricerca; Orientamento,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,IPPOG.International Masterclass (IFN),STEM e Ricerca | Orientamento
STEM e Ricerca; Orientamento; Lingue Straniere,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,INSPYRE (IFN),STEM e Ricerca | Orientamento | Lingue Straniere
Orientamento; STEM e Ricerca; PCTO/Alternanza,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,STUDENTI IN STAFF (IFN),Orientamento | STEM e Ricerca | PCTO/Alternanza
Orientamento; Cittadinanza e Legalità; Lingue Straniere; STEM e Ricerca; Intercultura e Lingue,Lazio,Roma,Via Di Maccarese,RMPC072019,II Grado,Liceo,Progetti e Attività Esemplari,ITALIAN Model United Nations e MUNER,Orientamento | Cittadinanza e Legalità | Lingue Straniere | STEM e Ricerca | Intercultura
PCTO/Alternanza; STEM e Ricerca; Orientamento,Lazio,Roma,Marco Tullio Cicerone,RMPC29000G,II Grado,Liceo,Esperienze Territoriali Significative,PCTO con enti di ricerca e istituzioni locali,PCTO/Alternanza | STEM e Ricerca | Orientamento
Orientamento; Continuità e Accoglienza,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Orientamento personalizzato per neo-iscritti,Orientamento | Continuità e Accoglienza
Orientamento; Continuità e Accoglienza,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Tirocinio attivo per scelta indirizzo liceale,Orientamento | Continuità e Accoglienza
Orientamento; PCTO/Alternanza; STEM e Ricerca,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Orientamento in itinere con Atenei e Istituti,Orientamento | PCTO/Alternanza | STEM e Ricerca
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Buone Pratiche per l'Inclusione,Didattica Metacognitiva per BES,Inclusione e BES | Valutazione e Autovalutazione
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Buone Pratiche per l'Inclusione,Didattica Valutativa/Autovalutativa per BES,Inclusione e BES | Valutazione e Autovalutazione
Valutazione e Autovalutazione; Cittadinanza e Legalità; Orientamento,Lazio,Roma,L.Ling. Mons. Tozzi,RMPL355003,II Grado,Liceo,Azioni di Sistema e Governance,Funzionamento e Delibere del Consiglio d'Istituto,Valutazione e Autovalutazione | Cittadinanza e Legalità | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza; Intercultura e Lingue; Formazione Docenti; Rapporti con Famiglie,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Corsi per Adulti e Riqualificazione Professionale (II Livello),Orientamento | Inclusione e BES | PCTO/Alternanza | Intercultura | Formazione Docenti | Rapporti con Famiglie
Lingue Straniere; Orientamento; PCTO/Alternanza,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Sviluppo competenze linguistiche e professionali integrate,Lingue Straniere | Orientamento | PCTO/Alternanza
Intercultura e Lingue; Cittadinanza e Legalità; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Valorizzazione e promozione tradizioni enogastronomiche e tendenze di filiera,Intercultura | Cittadinanza e Legalità | Orientamento
Cittadinanza e Legalità; Sostenibilità e Ambiente; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,"Applicazione normative sicurezza, trasparenza e tracciabilità prodotti",Cittadinanza e Legalità | Sostenibilità e Ambiente | Orientamento
Imprenditorialità; Orientamento; Matematica e Logica,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,"Pianificazione, compensazione e monitoraggio produzione beni/servizi",Imprenditorialità | Orientamento | Matematica e Logica
STEM e Ricerca; Sport e Benessere; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Progetti e Attività Esemplari,Predisposizione menu coerenti e personalizzati,STEM e Ricerca | Sport e Benessere | Orientamento
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Buone Pratiche per l'Inclusione,Didattica Metacognitiva per l'Inclusione,Inclusione e BES | Valutazione e Autovalutazione
Inclusione e BES; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Buone Pratiche per l'Inclusione,Utilizzo di Metodologie Didattiche Variegate per l'Inclusione,Inclusione e BES | Orientamento
Cittadinanza e Legalità; Orientamento,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Protocollo d'Intesa con il Comune di Ladispoli,Cittadinanza e Legalità | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Tognazzi - Sez. Carc.,RMRH06001X,II Grado,"Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Protocollo d'Intesa con l'Ordine dei Consulenti del Lavoro,PCTO/Alternanza | Orientamento | Imprenditorialità
Lingue Straniere; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Certificazioni linguistiche per studenti,Lingue Straniere | Orientamento
Lingue Straniere; Intercultura e Lingue; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Sviluppo competenze linguistiche e interculturali per mobilità,Lingue Straniere | Intercultura | Orientamento
Orientamento; Imprenditorialità; PCTO/Alternanza,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Sviluppo competenze di team working e comunicazione professionale,Orientamento | Imprenditorialità | PCTO/Alternanza
Orientamento; PCTO/Alternanza; Sostenibilità e Ambiente; Arte e Creatività; Intercultura e Lingue,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Competenze specifiche per il settore turistico e valorizzazione territorio,Orientamento | PCTO/Alternanza | Sostenibilità e Ambiente | Arte e Creatività | Intercultura
PCTO/Alternanza; Orientamento; STEM e Ricerca; Imprenditorialità,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Convenzioni PCTO con Università e Enti di Ricerca,PCTO/Alternanza | Orientamento | STEM e Ricerca | Imprenditorialità
PCTO/Alternanza; Orientamento; Cittadinanza e Legalità; Sostenibilità e Ambiente; Intercultura e Lingue; Arte e Creatività,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Convenzioni PCTO con Enti Territoriali e Associazioni,PCTO/Alternanza | Orientamento | Cittadinanza e Legalità | Sostenibilità e Ambiente | Intercultura | Arte e Creatività
Inclusione e BES; PCTO/Alternanza; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Collaborazione per percorsi di autonomia e PCTO,Inclusione e BES | PCTO/Alternanza | Orientamento
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Coinvolgimento del Consiglio di Classe nella stesura PEI/PDP,Inclusione e BES | Valutazione e Autovalutazione
Continuità e Accoglienza; Inclusione e BES; Rapporti con Famiglie,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Attività di accoglienza e integrazione strutturate,Continuità e Accoglienza | Inclusione e BES | Rapporti con Famiglie
Lingue Straniere,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Potenziamento lingua inglese e altre lingue comunitarie (livello B2),Lingue Straniere
Imprenditorialità; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Applicazione metodologie gestione per progetti,Imprenditorialità | Orientamento
Imprenditorialità; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Analisi tendenze mercati e modelli organizzativi aziendali,Imprenditorialità | Orientamento
STEM e Ricerca; Digitalizzazione; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi per lo sviluppo delle competenze STEM e digitali con fondi PNRR,STEM e Ricerca | Digitalizzazione | Orientamento
Lingue Straniere; Intercultura e Lingue; Orientamento,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Certificazioni linguistiche internazionali e mobilità Erasmus+,Lingue Straniere | Intercultura | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Stage mirati per l'indirizzo Servizi Commerciali e Turismo,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Continuità e Accoglienza,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,"Moduli di orientamento formativo per classi I, II e III",Orientamento | Continuità e Accoglienza
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Esperienze Territoriali Significative,Stage presso cooperative sociali del territorio,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità
Orientamento; Lingue Straniere; Arte e Creatività; PCTO/Alternanza; Altro,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Organizziamo insieme un itinerario di uno più giorni (Turismo),Orientamento | Lingue Straniere | Arte e Creatività | PCTO/Alternanza | Altro
Prevenzione Disagio; Sport e Benessere; Cittadinanza e Legalità; Inclusione e BES,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,"“Esiste un corpo normale?"" Miti e verità sui Disturbi del Comportamento Alimentare",Prevenzione Disagio | Sport e Benessere | Cittadinanza e Legalità | Inclusione e BES
Lingue Straniere; Orientamento; Intercultura e Lingue,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Campionato Nazionale delle Lingue (Lingua Spagnola),Lingue Straniere | Orientamento | Intercultura
Orientamento; Prevenzione Disagio; PCTO/Alternanza,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto FIxO YEI per NEET,Orientamento | Prevenzione Disagio | PCTO/Alternanza
Inclusione e BES; Prevenzione Disagio; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi di Mentoring PNRR per studenti a rischio abbandono,Inclusione e BES | Prevenzione Disagio | Orientamento | Valutazione e Autovalutazione
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Valutazione focalizzata sui contenuti e sul progresso,Inclusione e BES | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Inclusione e BES,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,PCTO per alunni con disabilità e orientamento post-diploma,PCTO/Alternanza | Orientamento | Inclusione e BES
Orientamento; Continuità e Accoglienza,Lazio,Roma,Via 2 Giugno - Fontenuova,RMTD087012,II Grado,Tecnico,Azioni di Sistema e Governance,Coordinamento Orientamento di Rete,Orientamento | Continuità e Accoglienza
Sport e Benessere; STEM e Ricerca; Orientamento,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Corso di Liceo Scientifico ad indirizzo Sportivo,Sport e Benessere | STEM e Ricerca | Orientamento
Orientamento; Digitalizzazione; Lingue Straniere; Formazione Docenti; Imprenditorialità,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Accreditamento Regione Lazio e Test Center Certificazioni,Orientamento | Digitalizzazione | Lingue Straniere | Formazione Docenti | Imprenditorialità
Orientamento; Sostenibilità e Ambiente; Arte e Creatività,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Esperienze Territoriali Significative,Valorizzazione del patrimonio turistico di Roma e del Lazio,Orientamento | Sostenibilità e Ambiente | Arte e Creatività
Orientamento; Continuità e Accoglienza,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni con Università per continuità studi,Orientamento | Continuità e Accoglienza
Orientamento; Rapporti con Famiglie; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Contratto Formativo tra Docenti e Alunni,Orientamento | Rapporti con Famiglie | Valutazione e Autovalutazione
Orientamento,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Obiettivi di Orientamento nel Biennio,Orientamento
Lingue Straniere; Digitalizzazione; STEM e Ricerca; Matematica e Logica; Altro,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Sviluppo Competenze Trasversali Cognitive (Assi),Lingue Straniere | Digitalizzazione | STEM e Ricerca | Matematica e Logica | Altro
Valutazione e Autovalutazione; Orientamento; Cittadinanza e Legalità; Sostenibilità e Ambiente; Digitalizzazione,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Griglie di Valutazione per Competenze Generali e Aree,Valutazione e Autovalutazione | Orientamento | Cittadinanza e Legalità | Sostenibilità e Ambiente | Digitalizzazione
Valutazione e Autovalutazione,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Recupero dei debiti scolastici con corsi individuali o di gruppo,Valutazione e Autovalutazione
Cittadinanza e Legalità; Prevenzione Disagio; Sport e Benessere,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Educazione alla salute e prevenzione tossicodipendenze,Cittadinanza e Legalità | Prevenzione Disagio | Sport e Benessere
Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie; Orientamento,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Struttura Organizzativa e Organi Collegiali,Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie | Orientamento
Rapporti con Famiglie; Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Sostenibilità e Ambiente; Lingue Straniere; Arte e Creatività; Sport e Benessere; STEM e Ricerca; Lettura e Scrittura; Matematica e Logica; Intercultura e Lingue; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Commissioni per Ambiti Specifici,Rapporti con Famiglie | Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Sostenibilità e Ambiente | Lingue Straniere | Arte e Creatività | Sport e Benessere | STEM e Ricerca | Lettura e Scrittura | Matematica e Logica | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorso delle Competenze Trasversali e Orientamento (PCTO),PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Cooperazione Scuola-Aziende per Progettazione Attività,PCTO/Alternanza | Orientamento | Imprenditorialità
PCTO/Alternanza; Orientamento; Formazione Docenti,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Formazione in Aula con Esperti Aziendali,PCTO/Alternanza | Orientamento | Formazione Docenti
PCTO/Alternanza; Valutazione e Autovalutazione; Orientamento,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Coordinamento e Monitoraggio PCTO,PCTO/Alternanza | Valutazione e Autovalutazione | Orientamento
Cittadinanza e Legalità; Orientamento,Lazio,Roma,Aniene - Amministrazione Finanza E Marketing - Sia - Rim,RMTD67500X,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Assemblee di Istituto e Comitati Studenteschi,Cittadinanza e Legalità | Orientamento
Inclusione e BES; Orientamento,Lazio,Roma,Istituto Tecnico Nautico -Biotecnologico,RMTH13201C,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Personalizzazione dei piani di studio per eccellenze e BES,Inclusione e BES | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Istituto Tecnico Nautico -Biotecnologico,RMTH13201C,II Grado,Tecnico,Esperienze Territoriali Significative,Alternanza Scuola Lavoro (ASL) Calibrata e Personalizzata,PCTO/Alternanza | Orientamento | Imprenditorialità
Continuità e Accoglienza; Orientamento; Cittadinanza e Legalità,Lazio,Roma,Istituto Tecnico Nautico -Biotecnologico,RMTH13201C,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto Accoglienza Classi Prime,Continuità e Accoglienza | Orientamento | Cittadinanza e Legalità
Sostenibilità e Ambiente; STEM e Ricerca; Cittadinanza e Legalità,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Partnership e Collaborazioni Strategiche,Progetti con Enti di Tutela Ambientale,Sostenibilità e Ambiente | STEM e Ricerca | Cittadinanza e Legalità
Orientamento; Continuità e Accoglienza,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Percorsi di Orientamento Formativo,Orientamento | Continuità e Accoglienza
Continuità e Accoglienza; Cittadinanza e Legalità; Inclusione e BES; Orientamento,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Curricolo Verticale per la Continuità Educativa,Continuità e Accoglienza | Cittadinanza e Legalità | Inclusione e BES | Orientamento
Cittadinanza e Legalità; Inclusione e BES; Intercultura e Lingue; Sport e Benessere; Arte e Creatività; Lettura e Scrittura,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Iniziative di Sensibilizzazione alla Cittadinanza Responsabile (Scuola dell'Infanzia),Cittadinanza e Legalità | Inclusione e BES | Intercultura | Sport e Benessere | Arte e Creatività | Lettura e Scrittura
Formazione Docenti; Intercultura e Lingue; Lingue Straniere; STEM e Ricerca,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Job Shadowing in Svezia (Storfors),Formazione Docenti | Intercultura | Lingue Straniere | STEM e Ricerca
Sostenibilità e Ambiente; Cittadinanza e Legalità; STEM e Ricerca,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetto Gens: Transizione Ecologica e Culturale,Sostenibilità e Ambiente | Cittadinanza e Legalità | STEM e Ricerca
Lingue Straniere; Intercultura e Lingue; Orientamento,Lazio,Viterbo,I.C. Capranica,VTIC82500A,"Comprensivo, I Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria",Progetti e Attività Esemplari,Progetto 'Español para todos',Lingue Straniere | Intercultura | Orientamento
