tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; Digitalizzazione,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Codemotion_Girls Codeup,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Progetti e Attività Esemplari,StemDays - Laboratorio Tecnologico per Studentesse,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Nerd – Non E’ Roba Da Donne,Orientamento | Digitalizzazione
Arte e Creatività; Orientamento,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Progetti e Attività Esemplari,BE ART TO BE PART,Arte e Creatività | Orientamento
Sostenibilità e Ambiente; Orientamento,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Esperienze Territoriali Significative,I LUOGHI DELL'ANIMA,Sostenibilità e Ambiente | Orientamento
Lettura e Scrittura; Orientamento,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Progetti e Attività Esemplari,Teatro in Classe,Lettura e Scrittura | Orientamento
Orientamento; Educazione Civica,Piemonte,Torino,Charles Darwin,TOPS10000T,II Grado,Liceo,Progetti e Attività Esemplari,Corso di orientamento alle facoltà giuridiche ed economiche,Orientamento | Educazione Civica
Orientamento; Valutazione e Autovalutazione,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi Interdisciplinari e Valutazione Comune,Orientamento | Valutazione e Autovalutazione
Valutazione e Autovalutazione; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Azioni di Sistema e Governance,Prove Comuni Digitalizzate,Valutazione e Autovalutazione | Orientamento
Lingue Straniere; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Metodologie Didattiche Innovative,Potenziamento Lingua Inglese fino al B2,Lingue Straniere | Orientamento
Inclusione e BES; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Percorsi di mentoring per studenti a rischio,Inclusione e BES | Orientamento
Digitalizzazione; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Metodologie Didattiche Innovative,Trasformazione delle classi in ambienti digitali,Digitalizzazione | Orientamento
Orientamento; Imprenditorialità,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi quadriennali ITS Academy integrati,Orientamento | Imprenditorialità
Orientamento; Lingue Straniere,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Metodologie Didattiche Innovative,Laboratorio Pratico Progressivo Accoglienza Turistica,Orientamento | Lingue Straniere
Orientamento; Digitalizzazione,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Metodologie Didattiche Innovative,Laboratorio Enogastronomia Bar-Sala con Ore Progressive,Orientamento | Digitalizzazione
Lingue Straniere; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Triennio Lingue Straniere Specializzate,Lingue Straniere | Orientamento
Orientamento; Internazionalizzazione,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,PCTO Europei per Professionisti Futuri,Orientamento | Internazionalizzazione
Orientamento; PCTO/Alternanza,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Modulo 1: Conoscere opportunità formative e lavoro,Orientamento | PCTO/Alternanza
Orientamento; Cittadinanza e Legalità,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Esperienze Territoriali Significative,Modulo 3: Conoscere sé stessi nel territorio,Orientamento | Cittadinanza e Legalità
Orientamento; Digitalizzazione,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Metodologie Didattiche Innovative,Didattica innovativa e autovalutazione,Orientamento | Digitalizzazione
Orientamento; Digitalizzazione,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Monitoraggio e documentazione con E-Portfolio,Orientamento | Digitalizzazione
Orientamento; PCTO/Alternanza,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Università e ITS Academy,Orientamento | PCTO/Alternanza
Orientamento; Cittadinanza e Legalità,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Modulo STAR BENE INSIEME,Orientamento | Cittadinanza e Legalità
Orientamento; Intercultura,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Programma Erasmus+ per Mobilità Internazionale,Orientamento | Intercultura
Prevenzione Disagio; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Azioni di Sistema e Governance,Percorsi di Mentoring per Prevenzione Dispersione,Prevenzione Disagio | Orientamento
Digitalizzazione; Orientamento; Imprenditorialità,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratorio-Agenzia di Viaggio Digitale,Digitalizzazione | Orientamento | Imprenditorialità
Orientamento; PCTO/Alternanza; Imprenditorialità,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratorio-Azienda SCAIS per Ristorazione,Orientamento | PCTO/Alternanza | Imprenditorialità
Digitalizzazione; Scienze e Ricerca; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Metodologie Didattiche Innovative,Progetto STEM per Professionisti del Futuro,Digitalizzazione | Scienze e Ricerca | Orientamento
Cittadinanza e Legalità; Prevenzione Disagio; Orientamento,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Programma 'Star Bene Insieme' per Prevenzione Bullismo,Cittadinanza e Legalità | Prevenzione Disagio | Orientamento
Orientamento; Imprenditorialità,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Progetti e Attività Esemplari,Gestione Eventi Enogastronomici,Orientamento | Imprenditorialità
Orientamento; Digitalizzazione,Campania,Salerno,Itas S.Caterina Da Siena Salerno,SATE06901B,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Rete Nazionale Istituti Alberghieri (Re.Na.I.A.),Orientamento | Digitalizzazione
Orientamento; Scienze e Ricerca,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Progetti e Attività Esemplari,Percorso Liceale Con Curvatura Biomedica,Orientamento | Scienze e Ricerca
Orientamento; Educazione Civica,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Metodologie Didattiche Innovative,Integrazione Interdisciplinare Scienze Umane,Orientamento | Educazione Civica
Sport e Benessere; Orientamento,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Progetti e Attività Esemplari,Indirizzo Sportivo con Approccio Multidisciplinare,Sport e Benessere | Orientamento
Orientamento; Inclusione e BES,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Collaborazione con Enti Esterni per Progetti Formativi,Orientamento | Inclusione e BES
Cittadinanza e Legalità; Orientamento,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Progetti e Attività Esemplari,Cineforum e Dibattiti Sociali,Cittadinanza e Legalità | Orientamento
Orientamento; Scienze e Ricerca,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Progetti e Attività Esemplari,Uscite Didattiche Territoriali,Orientamento | Scienze e Ricerca
Intercultura; Orientamento,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Progetto Erasmus+ KA121-SCHOOL,Intercultura | Orientamento
PCTO/Alternanza; Orientamento,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Esperienze Territoriali Significative,PCTO e Alternanza Scuola-Lavoro,PCTO/Alternanza | Orientamento
Orientamento; Scienze e Ricerca,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Progetti e Attività Esemplari,Olimpiadi Disciplinari e Certamina,Orientamento | Scienze e Ricerca
Inclusione e BES; Orientamento,Sicilia,Siracusa,Canicattini Bagni,SRPS150012,II Grado,Liceo,Buone Pratiche per l'Inclusione,Piano Annuale per l'Inclusività (PAI),Inclusione e BES | Orientamento
Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Moduli di Orientamento Formativo Curricolari,Orientamento
Orientamento; Sostenibilità e Ambiente,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Rete Educativa E-MOBILITY e BIBLIARS,Orientamento | Sostenibilità e Ambiente
Orientamento; Digitalizzazione; Lingue Straniere,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Liceo Scientifico Quadriennale,Orientamento | Digitalizzazione | Lingue Straniere
Lingue Straniere; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Certificazioni Linguistiche Multilingue,Lingue Straniere | Orientamento
Digitalizzazione; Orientamento; Scienze e Ricerca,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Aule Polifunzionali e Didattica Innovata,Digitalizzazione | Orientamento | Scienze e Ricerca
Orientamento; Inclusione e BES; Scienze e Ricerca,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Progetto #connessialfuturo - Competenze STEM e multilinguistiche,Orientamento | Inclusione e BES | Scienze e Ricerca
Orientamento; Scienze e Ricerca; Lingue Straniere,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Integrazione curricolare STEM e multilinguistica,Orientamento | Scienze e Ricerca | Lingue Straniere
Inclusione e BES; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Percorsi di mentoring per personalizzazione didattica,Inclusione e BES | Orientamento
Orientamento; Imprenditorialità,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Attività di Orientamento Multidisciplinare,Orientamento | Imprenditorialità
Educazione Civica; Cittadinanza e Legalità; Digitalizzazione,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Macromoduli Interdisciplinari per la Cittadinanza,Educazione Civica | Cittadinanza e Legalità | Digitalizzazione
Orientamento; Valutazione e Autovalutazione,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Metodologie Didattiche Innovative,Opzioni Alternative all'IRC per Personalizzazione,Orientamento | Valutazione e Autovalutazione
Cittadinanza e Legalità; Digitalizzazione; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Macromoduli Tematici per Bienni,Cittadinanza e Legalità | Digitalizzazione | Orientamento
Sostenibilità e Ambiente; Imprenditorialità; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,"Indirizzo Costruzioni, Ambiente e Territorio",Sostenibilità e Ambiente | Imprenditorialità | Orientamento
Orientamento; Digitalizzazione; Parità di Genere,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Modulo #connessialfuturo (PNRR),Orientamento | Digitalizzazione | Parità di Genere
Orientamento; Cittadinanza e Legalità,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Modulo di Orientamento 'Sviluppo della Consapevolezza di Sé',Orientamento | Cittadinanza e Legalità
Orientamento; PCTO/Alternanza,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Collaborazione con Imprese e Organizzazioni per PCTO,Orientamento | PCTO/Alternanza
Scienze e Ricerca; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Metodologie Didattiche Innovative,Progetto STEM 'Le Biotecnologie al Servizio della Salute',Scienze e Ricerca | Orientamento
Digitalizzazione; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Certificazioni ICDL per competenze digitali,Digitalizzazione | Orientamento
PCTO/Alternanza; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Organizzazione Viaggi Didattici e Visite Aziendali,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Esperienze Territoriali Significative,Gestione PCTO e Stage Formativi,PCTO/Alternanza | Orientamento
Orientamento; Sostenibilità e Ambiente,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Rete E-mobility per Veicoli Elettrici,Orientamento | Sostenibilità e Ambiente
Orientamento; Imprenditorialità,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Rete ITEFM per Formazione Manageriale,Orientamento | Imprenditorialità
STEM/STEAM; Digitalizzazione; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Metodologie Didattiche Innovative,Percorsi formativi STEM e digitali,STEM/STEAM | Digitalizzazione | Orientamento
Intercultura; Orientamento,Abruzzo,L'Aquila,"""Enrico Fermi""",AQPS019012,II Grado,Liceo,Progetti e Attività Esemplari,Erasmus+ per esperienze internazionali,Intercultura | Orientamento
Orientamento; Sostenibilità e Ambiente; PCTO/Alternanza,Campania,Salerno,Ite F.Besta Battipaglia,SATD034011,II Grado,Tecnico,Esperienze Territoriali Significative,PCTO Territorio e Modellazione,Orientamento | Sostenibilità e Ambiente | PCTO/Alternanza
Digitalizzazione; Orientamento,Campania,Salerno,Ite F.Besta Battipaglia,SATD034011,II Grado,Tecnico,Progetti e Attività Esemplari,Certificazione ICDL Standard,Digitalizzazione | Orientamento
Digitalizzazione; Orientamento,Campania,Salerno,Ite F.Besta Battipaglia,SATD034011,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto 'UNA RETE PER TUTTI' (BYOD),Digitalizzazione | Orientamento
Inclusione e BES; Orientamento,Campania,Salerno,Ite F.Besta Battipaglia,SATD034011,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Progetti Territoriali Integrati,Inclusione e BES | Orientamento
PCTO/Alternanza; Orientamento,Campania,Salerno,Ite F.Besta Battipaglia,SATD034011,II Grado,Tecnico,Progetti e Attività Esemplari,Commissione PCTO e Attività Laboratoriali,PCTO/Alternanza | Orientamento
Orientamento; Digitalizzazione,Campania,Salerno,Ite F.Besta Battipaglia,SATD034011,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con UNISA per Formazione IT,Orientamento | Digitalizzazione
PCTO/Alternanza; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con Imprese e Università per PCTO,PCTO/Alternanza | Orientamento
Orientamento; Formazione Docenti,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Formazione docenti su competenze orientative,Orientamento | Formazione Docenti
Digitalizzazione; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto Multilevel Learning (Scuola 4.0),Digitalizzazione | Orientamento
Scienze e Ricerca; Digitalizzazione; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto EploriAmo (STEM e Outdoor Education),Scienze e Ricerca | Digitalizzazione | Orientamento
Orientamento; Inclusione e BES,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorsi di Mentoring Individuali,Orientamento | Inclusione e BES
Orientamento; Rapporti con Famiglie,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorsi di Orientamento con Famiglie,Orientamento | Rapporti con Famiglie
Inclusione e BES; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Laboratori Co-curricolari Pomeridiani,Inclusione e BES | Orientamento
Cittadinanza e Legalità; Educazione Civica; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Curvatura Giuridico-Economica nel Liceo Classico,Cittadinanza e Legalità | Educazione Civica | Orientamento
Digitalizzazione; Matematica e Logica; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Potenziamento Informatica nel Liceo Scientifico,Digitalizzazione | Matematica e Logica | Orientamento
Cittadinanza e Legalità; Orientamento,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Esercizi di cittadinanza attiva,Cittadinanza e Legalità | Orientamento
Orientamento; PCTO/Alternanza,Lombardia,Pavia,Iis Galilei Voghera,PVIS01600V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni con ENEL e ASM Voghera,Orientamento | PCTO/Alternanza
